schema_version,seed,generated_requests,admitted_requests,blocked_requests,acceptance_ratio_pct,continuity_resolved_requests,continuity_satisfied_requests,continuity_failed_requests,active_excluded_requests,continuity_satisfaction_ratio_pct,migration_volume_total_mb,migration_mb_per_admitted_sfc,downtime_ms_per_admitted_sfc,migration_count,route_update_count,handoff_count,mean_e2e_delay_ms,p95_e2e_delay_ms,mean_decision_runtime_ms,p95_decision_runtime_ms,mean_candidate_runtime_ms,mean_policy_runtime_ms,mean_cpu_utilization_pct,mean_bandwidth_utilization_pct,mean_reward,mean_training_loss,decision_count,complete_fallback_count,candidate_paths_examined,algorithm,config_digest,mobility_mode,network_nodes,network_physical_links,arrival_rate_req_s,maximum_speed_m_s,experiment,x_name,x_value,checkpoint_sha256
2,31,58,45,13,77.58620689655173,26,23,3,19,88.46153846153847,2976.634881875997,66.14744181946661,40.888888888888886,23,54,71,47.85970247050771,75.9964571165875,21.49946448470588,6.96205939999999,21.38569916941177,0.0038379576470588,80.82641391060434,21.28083382235384,0.1139175734091468,,425,24,14413,dlapm,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,42,11,79.24528301886792,23,20,3,19,86.95652173913044,2844.2144632835425,67.71939198294149,57.142857142857146,30,46,64,53.803879662401386,81.33274374026733,20.598193601485143,8.116464449999993,20.492971106435643,0.0039102277227722,77.4415286614188,19.5801200433692,0.1295975506488695,,404,18,13804,dlapm,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,29,25,4,20,86.20689655172414,2666.9506185359464,54.42756364359074,40.81632653061224,25,70,87,47.06291797831189,67.48116965644122,13.042169669584244,9.048781799999988,12.926597450765868,0.0045840831509846,78.19791041564818,21.98649416526409,0.1569722960875357,,457,17,11842,dlapm,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,47,11,81.03448275862068,27,25,2,20,92.5925925925926,537.3374260011723,11.432711191514304,10.212765957446807,6,69,73,47.75902060344364,74.04457590467513,18.548137634361236,5.505048099999995,18.39241834801762,0.0017922797356828,79.32113987615166,17.930373733640472,0.1700894946682511,,454,18,13210,im,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,42,11,79.24528301886792,22,20,2,20,90.9090909090909,630.1187483834165,15.002827342462297,9.523809523809524,5,62,67,53.899360674455565,83.27868979513825,20.587358520094565,14.261043999999936,20.33929726477541,0.0022676288416075,77.59804001061364,16.94618997065476,0.1574670586156649,,423,17,12996,im,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,51,6,89.47368421052632,29,26,3,22,89.65517241379311,830.3774473299886,16.28191073196056,10.980392156862743,7,77,87,48.45614418933137,68.55879627673069,12.076540418067228,4.8893715,11.944368703781512,0.0020667205882352,79.05989187580495,21.21043949068377,0.1847493812006463,,476,16,12266,im,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,47,11,81.03448275862068,27,26,1,20,96.29629629629628,1006.3520813182736,21.4117464110271,17.02127659574468,10,135,73,48.988578846524064,74.33950421101756,21.692843582608692,11.75243784999988,20.00383135217391,1.5416534804347828,80.37597137591762,24.83846245464523,0.1716896216479456,,460,25,14994,stg_ddqn,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,42,11,79.24528301886792,22,21,1,20,95.45454545454544,924.8625864528894,22.020537772687845,20.952380952380956,11,121,71,55.77527107161083,82.22397732317191,19.913986591121493,14.331290249999896,18.2024261635514,1.558824023364486,78.61457193343578,20.53187205784008,0.1648435275297723,,428,17,13876,stg_ddqn,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,28,28,0,21,100.0,1280.062620355922,26.123726946039227,21.22448979591837,13,167,87,48.34490929493854,68.87983324724969,13.05080136743215,9.4421668,11.35259311899791,1.5471924279749476,77.68355592835489,21.97112208784348,0.1851608511376437,,479,13,11473,stg_ddqn,3ef3fcfd6b2a3344,synthetic,12,19,0.65,30.0,scalability,nodes,12.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,56,2,96.55172413793105,32,29,3,24,90.625,4116.884385356783,73.51579259565685,42.85714285714285,30,91,111,48.74016093850522,75.5364855486484,151.04546817269076,8.42330774999999,150.89895548192774,0.0044444598393574,72.4440054642722,21.08851814422347,0.1638710662404855,,498,16,28395,dlapm,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,46,7,86.79245283018868,25,23,2,21,92.0,2758.7589012548915,59.97301959249764,34.78260869565217,20,73,95,52.96146363411525,83.53973889941693,203.5841905355556,15.308093349999991,203.3865711911111,0.0065728111111111,66.75251582226727,16.53977802360489,0.1313738663646192,,450,9,41422,dlapm,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,55,2,96.49122807017544,32,31,1,23,96.875,4128.039152104003,75.05525731098187,48.0,33,98,125,48.011229994034615,75.77225031038219,14.942443911153118,12.852737999999997,14.748080162570888,0.006799720226843,72.70927255714736,19.87862230675387,0.1692677072004459,,529,6,21781,dlapm,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,58,0,100.0,34,31,3,24,91.17647058823528,439.7350085164563,7.581638077869936,8.275862068965518,6,107,112,48.34432042124821,71.68412238422748,33.980062465804075,8.098988,33.85230647504622,0.0018564861367837,70.49281922079227,18.280398460520413,0.1989070120628673,,541,12,24903,im,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,50,3,94.33962264150944,27,25,2,23,92.5925925925926,1044.1924306291542,20.883848612583083,9.6,6,95,99,53.07759971532694,80.00423022180432,123.0507979298597,12.395454999999998,122.8997196472946,0.0020897875751503,67.36634598613018,16.179064258092772,0.1956575634895059,,499,8,28641,im,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,56,1,98.24561403508773,33,33,0,23,100.0,334.8375933255848,5.979242737956872,2.857142857142857,2,127,127,47.323835123429554,73.87353674505165,54.56085736572437,10.10722075,54.4091636590106,0.0019804752650176,68.41317691564984,16.751871277657838,0.2239250694209079,,566,4,17629,im,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,57,1,98.27586206896552,33,30,3,24,90.9090909090909,1956.3651999381243,34.32219649014254,28.07017543859649,20,159,114,48.50205540552983,75.24500983625308,36.23654240831758,12.7325528,34.28213532703214,1.783525820415879,70.98595324429927,19.993165031033406,0.1858304476639108,,529,6,20688,stg_ddqn,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,49,4,92.45283018867924,27,24,3,22,88.88888888888889,1771.942182377982,36.162085354652696,24.489795918367346,15,165,97,53.76555661852796,81.73346873489423,164.17568640289255,20.08787129999999,162.16084753305785,1.8178846880165287,67.01991935614008,15.937581548212492,0.1780069471161774,,484,6,29271,stg_ddqn,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,55,2,96.49122807017544,33,31,2,22,93.93939393939394,1845.787685376899,33.5597760977618,24.727272727272727,17,181,126,47.866202576808114,74.121275577418,25.62887145703839,14.166130199999976,23.75644414808044,1.6799318043875684,68.50928736406033,17.628049010004652,0.2085341999637272,,547,6,23339,stg_ddqn,7eb100b16d63fecf,synthetic,16,27,0.65,30.0,scalability,nodes,16.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,58,0,100.0,32,32,0,26,100.0,1540.6545481670191,26.5630094511555,17.93103448275862,13,130,150,45.448429904934,67.5967496796018,17.5914200920354,40.4619018,17.358643446017698,0.0068710053097345,49.420377833899856,11.32556094255923,0.2020595891624329,,565,0,16118,dlapm,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,53,0,100.0,28,28,0,25,100.0,2893.105352262047,54.58689343890654,37.735849056603776,25,111,140,48.7736981590257,72.45004880640656,17.089812364485983,58.25309639999999,16.87535097383178,0.0066716579439252,49.80355210911027,13.344722143404288,0.1584443106371026,,535,0,15433,dlapm,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,57,0,100.0,33,33,0,24,100.0,3031.776472872518,53.18906092758803,37.89473684210526,27,140,160,43.72854916457759,65.15334836181151,13.102042711805554,26.02942225,12.905416512152778,0.0057767638888888,51.259050740454335,11.964254420162934,0.2036799283822205,,576,0,16026,dlapm,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,58,0,100.0,32,32,0,26,100.0,558.1078200532625,9.622548621607974,11.03448275862069,8,145,150,45.43786499822278,73.63908049342899,16.58430789619377,43.74570595,16.350348020761242,0.0028256608996539,47.82952329340267,10.039116914851425,0.2179636454757879,,578,0,16491,im,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,53,0,100.0,28,27,1,25,96.42857142857144,490.889832052578,9.262072302878831,6.037735849056604,4,134,140,48.10272933381079,74.63262019460855,16.524525766606825,57.62376119999987,16.32833752244165,0.0024401095152603,47.01333015904531,10.884505539792755,0.2193788841071377,,557,0,16205,im,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,57,0,100.0,33,31,2,24,93.93939393939394,97.61035838711425,1.7124624278441096,1.4035087719298245,1,154,159,43.31116446514229,61.42789960835275,16.039723978077575,46.94407739999998,15.845912301854977,0.0024836458684654,47.65149792026484,9.936072877367945,0.2259364785488871,,593,0,16492,im,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,58,0,100.0,32,32,0,26,100.0,2001.484129352723,34.508347057805565,30.344827586206897,22,229,150,46.196374920207184,68.8610990306109,30.60334741166077,58.72884225,28.692862966431093,1.7094402720848056,49.04257353503929,11.174916645326457,0.2130655879113946,,566,0,16147,stg_ddqn,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,53,0,100.0,28,27,1,25,96.42857142857144,1575.9253149330084,29.734439904396385,24.150943396226417,16,196,140,48.64512655527957,70.98579514634439,22.358706948998176,74.42434020000006,20.14844959380692,1.981979404371585,48.433392144684106,12.509202614044716,0.2067150398736202,,549,0,15961,stg_ddqn,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,57,0,100.0,33,32,1,24,96.96969696969695,981.7909012827208,17.224401776889838,12.63157894736842,9,249,160,43.87237047497474,63.97067219112667,24.593421215851603,48.10239039999997,22.49049301854975,1.8855365008431704,48.217127700376814,10.40060578942284,0.2258789678536742,,593,0,16569,stg_ddqn,4af80de58ff79ec2,synthetic,24,43,0.65,30.0,scalability,nodes,24.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
